ix,iy,icloudy,icol,irow,x,y,MASL,land_percent,nwl,wl,nip,meas_type,nbvm,sza,vza,raa,meas,ifcov,ifmp,NPIXELS,TIMESTAMP,HEIGHT_OBS,NSURF,IFGAS
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,51.8051,23.7868,0.351567,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,45.856,19.7608,0.350238,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,39.0672,13.6844,0.355312,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,31.7218,3.75807,0.350164,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,24.9175,346.559,0.330189,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,21.1747,318.645,0.312472,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,23.0811,288.006,0.29186,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,29.1833,267.17,0.294042,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,36.5157,255.183,0.28994,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,43.5591,248.01,0.280292,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,49.8084,243.382,0.277594,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,55.2028,240.199,0.279045,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,41,14,41.005501,59.8316,237.899,0.279903,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,56.9168,26.5972,0.000505549,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,51.8051,23.7868,0.000907314,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,45.856,19.7608,0.000402035,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,39.0672,13.6844,0.000906511,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,31.7218,3.75807,0.000403515,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,24.9175,346.559,0.000102041,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,21.1747,318.645,0.00261576,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,23.0811,288.006,0.00512827,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,29.1833,267.17,0.00382094,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,36.5157,255.183,0.00322278,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,43.5591,248.01,0.0011129,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,49.8084,243.382,-0.00190763,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,55.2028,240.199,-0.0034166,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,42,14,41.005501,59.8316,237.899,-0.00341277,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,56.9168,26.5972,-0.000999748,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,51.8051,23.7868,-0.00221453,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,45.856,19.7608,-0.000703901,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,39.0672,13.6844,0.000503988,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,31.7218,3.75807,-0.000302701,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,24.9175,346.559,0.000102472,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,21.1747,318.645,-0.00170829,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,23.0811,288.006,0.00140799,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,29.1833,267.17,0.00593181,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,36.5157,255.183,0.00955433,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,43.5591,248.01,0.0137903,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,49.8084,243.382,0.0153955,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,55.2028,240.199,0.0172119,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,0.865,3,43,14,41.005501,59.8316,237.899,0.0190301,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,57.5684,26.9301,0.387791,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,52.56,24.2484,0.389551,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,46.7331,20.4453,0.393781,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,40.0508,14.7223,0.399735,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,32.7553,5.50932,0.398022,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,25.7535,349.587,0.376548,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,21.3864,323.107,0.354806,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,22.4743,291.874,0.336309,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,28.1841,269.471,0.336098,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,35.4732,256.514,0.329727,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,42.599,248.844,0.310072,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,48.9731,243.946,0.319961,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,54.4858,240.604,0.311682,0,0,4,2008-01-11T13:21:20Z,705000,0,0
1,2,1,1377,3286,2.600,13.528,252.000,100,6,1.020,1,41,14,41.005501,59.2137,238.198,0.310788,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,57.8638,26.6286,0.190676,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,52.9278,23.9162,0.184379,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,47.1825,20.0937,0.179804,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,40.6084,14.3902,0.174237,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,33.423,5.28394,0.165771,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,26.5143,349.814,0.154104,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,22.0701,324.369,0.14225,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,22.8328,293.867,0.132314,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,28.2379,271.211,0.126803,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,35.3709,257.838,0.123107,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,42.4366,249.857,0.123334,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,48.7979,244.748,0.130701,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,54.3167,241.266,0.140189,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.443,1,41,14,41.082001,59.0564,238.757,0.14939,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,58.0056,26.7034,0.184195,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,53.0955,24.0173,0.179043,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,47.3764,20.2387,0.175571,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,40.8278,14.6127,0.168788,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,33.6523,5.64736,0.162256,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,26.7106,350.44,0.152115,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,22.1424,325.312,0.139786,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,22.7244,294.75,0.131772,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,28.0304,271.757,0.125313,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,35.1457,258.159,0.124988,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,42.226,250.057,0.124994,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,48.6145,244.88,0.129717,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,54.1587,241.359,0.135394,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,41,14,41.082001,58.92,238.825,0.143365,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,58.0056,26.7034,0.00204373,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,53.0955,24.0173,0.00275341,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,47.3764,20.2387,0.00336079,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,40.8278,14.6127,0.00193302,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,33.6523,5.64736,0.00172912,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,26.7106,350.44,8.70043e-07,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,22.1424,325.312,0.00406236,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,22.7244,294.75,0.0114763,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,28.0304,271.757,0.0123959,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,35.1457,258.159,0.00630436,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,42.226,250.057,-0.00111788,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,48.6145,244.88,-0.0074338,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,54.1587,241.359,-0.0116234,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,42,14,41.082001,58.92,238.825,-0.0156229,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,58.0056,26.7034,-0.0115344,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,53.0955,24.0173,-0.00693149,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,47.3764,20.2387,-0.0035639,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,40.8278,14.6127,-0.002239,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,33.6523,5.64736,-0.000610466,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,26.7106,350.44,-0.00132003,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,22.1424,325.312,-0.00528091,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,22.7244,294.75,0.00020177,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,28.0304,271.757,0.0160524,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,35.1457,258.159,0.0264313,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,42.226,250.057,0.0341862,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,48.6145,244.88,0.0410469,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,54.1587,241.359,0.0462995,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.490,3,43,14,41.082001,58.92,238.825,0.0518832,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,57.7221,26.5535,0.211992,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,52.7603,23.8144,0.209571,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,46.9888,19.9474,0.211384,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,40.3896,14.1653,0.206262,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,33.195,4.91551,0.202548,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,26.3213,349.179,0.189635,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,22.0037,323.419,0.175373,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,22.9465,292.993,0.166536,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,28.448,270.674,0.160447,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,35.5971,257.521,0.160698,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,42.6478,249.658,0.156767,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,48.9816,244.618,0.159387,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,54.4748,241.173,0.165118,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.565,1,41,14,41.082001,59.1929,238.688,0.168654,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,57.5805,26.478,0.272272,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,52.593,23.712,0.274583,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,46.7955,19.8,0.280501,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,40.1715,13.938,0.281047,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,32.9685,4.542,0.274893,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,26.1315,348.534,0.260956,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,21.9435,322.464,0.241809,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,23.0655,292.128,0.233413,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,28.6605,270.144,0.220996,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,35.8245,257.208,0.222902,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,42.8595,249.462,0.217256,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,49.1655,244.488,0.216545,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,54.633,241.08,0.218289,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,41,14,41.082001,59.3295,238.62,0.220126,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,57.5805,26.478,0.00135002,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,52.593,23.712,0.00155298,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,46.7955,19.8,0.00196267,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,40.1715,13.938,0.000309107,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,32.9685,4.542,0.000206201,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,26.1315,348.534,0.000412082,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,21.9435,322.464,0.00349618,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,23.0655,292.128,0.00699213,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,28.6605,270.144,0.0064821,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,35.8245,257.208,0.00350277,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,42.8595,249.462,-0.000721467,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,49.1655,244.488,-0.0040299,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,54.633,241.08,-0.0051771,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,42,14,41.082001,59.3295,238.62,-0.00602015,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,57.5805,26.478,-0.00549802,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,52.593,23.712,-0.00165452,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,46.7955,19.8,-0.000619106,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,40.1715,13.938,0.000515717,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,32.9685,4.542,0.000720855,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,26.1315,348.534,-0.000822616,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,21.9435,322.464,-0.00277575,0,0,4,2008-01-11T13:21:20Z,705000,0,0
2,1,1,1376,3287,2.658,13.583,239.000,100,6,0.670,3,43,14,41.082001,23.0655,292.128,0.00215967,0,0,4,2008-01-11T13:21:20Z,705000,0,0
