ix,iy,icloudy,icol,irow,x,y,MASL,land_percent,nwl,wl,nip,meas_type,nbvm,sza,vza,raa,meas,ifcov,ifmp,NPIXELS,TIMESTAMP,HEIGHT_OBS,NSURF,IFGAS
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.564999998,1,41,14,24.1095009,43.5512009,337.954987,0.122622006,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.564999998,1,41,14,24.1095009,49.4878006,331.872009,0.128046289,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.564999998,1,41,14,24.1095009,54.7462997,327.580994,0.133615077,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.564999998,1,41,14,24.1095009,59.3241005,324.410004,0.139124855,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,58.5644989,107.514000,0.109973587,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,53.8650017,104.178001,0.102243394,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,48.4770012,99.6299973,9.49879512E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,42.4305000,93.1320038,8.82959515E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,36.0180016,83.3700027,8.31697211E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,30.1079998,68.2679977,8.17444250E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,26.4615002,46.2480011,8.21988434E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,26.9325008,21.0300007,8.48229155E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,31.2390003,0.432000011,8.75889957E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,37.3680000,346.656006,8.83483142E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,43.7459984,337.727997,9.24348086E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,49.6619987,331.716003,9.69099998E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,54.8984985,327.467987,0.101642720,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,41,14,24.1095009,59.4584999,324.324005,0.106795780,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,58.5644989,107.514000,-3.06082368E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,53.8650017,104.178001,-2.40230057E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,48.4770012,99.6299973,-1.72202811E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,42.4305000,93.1320038,-1.04384758E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,36.0180016,83.3700027,-4.36754990E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,30.1079998,68.2679977,-6.69720350E-04,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,26.4615002,46.2480011,-2.75958795E-04,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,26.9325008,21.0300007,-1.66202430E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,31.2390003,0.432000011,-2.41496577E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,37.3680000,346.656006,-3.37134767E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,43.7459984,337.727997,-5.90650924E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,49.6619987,331.716003,-9.13424138E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,54.8984985,327.467987,-1.27084963E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,42,14,24.1095009,59.4584999,324.324005,-1.65899117E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,58.5644989,107.514000,-3.24008092E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,53.8650017,104.178001,-2.78445352E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
